site_grouping-trap_number,site_grouping-longitude,site_grouping-latitude,site_grouping-elevation,site_grouping-selected_habitat_trap,site_grouping-selected_proximity,site_grouping-selected_land_type,site_grouping-trap_image,PARENT_KEY,KEY
114,11.5492,50.961,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[13]
115,11.5484,50.9622,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[14]
116,11.5509,50.951,167.0,fallow_land,path,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[15]
117,11.5508,50.9528,168.0,fallow_land,,low_plants,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[16]
118,11.5481,50.9546,170.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[17]
119,11.5475,50.9569,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[18]
120,11.5459,50.9588,172.0,fallow_land,tree,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[19]
121,11.5442,50.9602,173.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[20]
122,11.5434,50.963,173.0,fallow_land,tree,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[21]
123,11.5477,50.9507,170.0,fallow_land,path,edge bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[22]
124,11.5472,50.9528,170.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[23]
125,11.5456,50.9542,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[24]
126,11.5445,50.9557,171.0,fallow_land,tree,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[25]
127,11.5433,50.9579,172.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[26]
128,11.5421,50.9605,174.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[27]
129,11.5406,50.9632,175.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[28]
130,11.5466,50.9489,171.0,fallow_land,path,edge bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[29]
131,11.545,50.9503,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[30]
132,11.5428,50.9523,171.0,fallow_land,path,low_plants,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[31]
133,11.5427,50.9554,170.0,fallow_land,path,low_plants bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[32]
134,11.5418,50.9562,173.0,fallow_land,path,low_plants,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[33]
135,11.5409,50.9582,174.0,fallow_land,path,low_plants,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[34]
136,11.5395,50.9599,174.0,fallow_land,tree path,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[35]
137,11.5431,50.9483,170.0,fallow_land,path,low_plants grass,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[36]
138,11.5418,50.9498,171.0,fallow_land,tree,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[37]
139,11.5401,50.953,173.0,fallow_land,tree,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[38]
140,11.5391,50.9547,175.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[39]
142,11.5382,50.9554,175.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[40]
144,11.537,50.957,176.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[41]
146,11.5364,50.9592,177.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[42]
99,11.5379,50.949,171.0,fallow_land,path,edge bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[43]
100,11.5378,50.9507,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[44]
145,11.5372,50.9525,172.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[45]
147,11.5366,50.9531,171.0,fallow_land,tree,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[46]
148,11.536,50.955,171.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[47]
149,11.5345,50.9566,173.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[48]
150,11.5346,50.9585,172.0,fallow_land,,bush,,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975,uuid:82b1ef51-6058-4a75-a31c-0e7349f95975/non_village/trap[49]
50,8.582,0.6929,161.0,fallow_land,house,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[1]
51,11.6815,51.0726,161.0,open_land,,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[2]
53,11.6802,51.0713,161.0,forested,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[3]
54,11.6756,51.0692,163.0,open_land,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[4]
55,11.6743,51.0681,165.0,fallow_land,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[5]
56,11.6719,51.0671,166.0,forested,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[6]
57,11.6834,51.075,161.0,fallow_land,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[7]
58,11.6812,51.0746,162.0,forested,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[8]
59,11.6792,51.0734,163.0,forested,anthill_termitemound,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[9]
60,11.6765,51.0727,164.0,forested,,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[10]
61,11.6731,51.0719,165.0,forested,,grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[11]
62,11.6722,51.0713,165.0,open_land,,grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[12]
63,11.6695,51.0697,167.0,open_land,,grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[13]
64,11.6824,51.0772,161.0,open_land,,grass,1624896740796.jpg,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[14]
65,11.6806,51.0761,161.0,open_land,,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[15]
66,11.6786,51.0758,162.0,open_land,,bush,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[16]
67,11.6761,51.0746,163.0,open_land,,grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[17]
68,11.6737,51.0739,165.0,open_land,,grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[18]
69,11.6707,51.0726,166.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[19]
70,11.6678,51.0719,167.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[20]
71,11.6812,51.0794,162.0,open_land,house,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[21]
72,11.679,51.0787,163.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[22]
73,11.6771,51.0789,164.0,open_land,,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[23]
74,11.6751,51.0777,164.0,open_land,,grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[24]
75,11.6734,51.0773,165.0,open_land,anthill_termitemound,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[25]
76,11.6707,51.0775,167.0,open_land,,clearing grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[26]
77,11.6677,51.0771,168.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[27]
77,11.6796,51.0808,160.0,forested,house,leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[28]
79,11.6777,51.0814,161.0,fallow_land,,grass clearing leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[29]
80,11.6762,51.0814,163.0,open_land,,clearing leaf_litter rocks,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[30]
81,11.6742,51.0818,164.0,open_land,,leaf_litter clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[31]
82,11.6711,51.082,165.0,open_land,tree,clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[32]
83,11.6683,51.081,168.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[33]
84,11.6657,51.0809,169.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[34]
85,11.6749,51.0862,164.0,forested,,leaf_litter grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[35]
86,11.6729,51.0865,163.0,open_land,,clearing grass leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[36]
87,11.6696,51.0844,166.0,open_land,,rocks leaf_litter clearing grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[37]
88,11.6672,51.084,168.0,open_land,,grass clearing leaf_litter rocks,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[38]
89,11.6647,51.0839,169.0,fallow_land,,leaf_litter clearing rocks,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[39]
90,11.6612,51.0828,170.0,open_land,tree,clearing grass cassava_plant coffee_plant,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[40]
91,11.6587,51.0813,171.0,open_land,,leaf_litter grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[41]
92,11.671,51.0891,161.0,fallow_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[42]
93,11.6674,51.0883,164.0,open_land,tree,clearing grass leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[43]
94,11.6655,51.0877,165.0,open_land,road,leaf_litter clearing grass,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[44]
95,11.664,51.0863,165.0,open_land,,grass clearing leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[45]
96,11.6617,51.0863,167.0,open_land,,rocks clearing grass leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[46]
97,11.6593,51.0857,168.0,open_land,,grass clearing,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[47]
98,11.6575,51.085,165.0,open_land,,rocks clearing grass leaf_litter,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[48]
,,,,,,,,uuid:459531db-0653-43fb-aba2-1fffe05c9afc,uuid:459531db-0653-43fb-aba2-1fffe05c9afc/non_village/trap[49]
1,11.7188,51.0248,154.0,agricultural,path,edge rice_plants marsh bush,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[1]
2,11.7204,51.0262,154.0,agricultural,path,bush marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[2]
3,11.7242,51.0301,154.0,agricultural,path,rice_plants edge marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[3]
4,11.7245,51.0307,155.0,agricultural,path,edge marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[4]
5,11.727,51.0329,155.0,agricultural,road standing_water,marsh rice_plants edge,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[5]
6,11.7308,51.0363,154.0,agricultural,path,edge rice_plants bush marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[6]
7,11.7351,51.0377,154.0,agricultural,path,edge rice_plants bush,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[7]
8,11.7181,51.0254,153.0,agricultural,path,rice_plants bush edge,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[8]
9,11.7196,51.0277,153.0,agricultural,path,rice_plants bush edge,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[9]
10,11.7221,51.0593,153.0,agricultural,path,edge bush rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[10]
11,11.7236,51.031,154.0,agricultural,path,edge marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[11]
12,11.7268,51.034,155.0,agricultural,path standing_water,edge bush rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[12]
13,11.7308,51.038,154.0,agricultural,path,edge marsh rice_plants bush,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[13]
14,11.7345,51.0376,153.0,agricultural,path,edge marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[14]
15,11.708,51.0383,153.0,agricultural,path,edge bush rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[15]
16,11.7104,51.0391,155.0,agricultural,standing_water,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[16]
22,11.7113,51.0398,154.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[17]
18,11.7138,51.0409,152.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[18]
19,11.7145,51.0428,153.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[19]
20,11.7198,51.0443,154.0,,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[20]
21,11.7185,51.0454,154.0,,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[21]
23,11.7013,51.0509,155.0,agricultural,tree,edge marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[22]
24,11.7035,51.0519,154.0,agricultural,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[23]
25,11.7043,51.0534,155.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[24]
26,11.7064,51.0548,152.0,agricultural,,marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[25]
27,11.7073,51.0557,153.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[26]
28,11.7092,51.0566,155.0,agricultural,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[27]
29,11.7107,51.0567,155.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[28]
30,11.7017,51.0589,155.0,agricultural,path,edge marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[29]
31,11.7028,51.0593,155.0,agricultural,,marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[30]
32,11.7052,51.0602,155.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[31]
33,11.7061,51.0608,155.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[32]
34,11.7077,51.062,154.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[33]
35,11.7091,51.0613,155.0,agricultural,,marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[34]
36,11.7096,51.0601,153.0,agricultural,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[35]
37,11.6989,51.0674,153.0,agricultural,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[36]
38,11.7001,51.0691,153.0,agricultural,path,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[37]
39,11.7029,51.0702,153.0,agricultural,standing_water path,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[38]
40,11.7054,51.0704,154.0,agricultural,path,edge marsh rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[39]
41,11.7062,51.0709,153.0,agricultural,path,rice_plants edge,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[40]
42,11.7101,51.0724,153.0,agricultural,path,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[41]
43,11.7131,51.0746,152.0,agricultural,path tree,banana_tree rice_plants edge marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[42]
44,11.6944,51.074,154.0,agricultural,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[43]
45,11.6954,51.0748,153.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[44]
46,11.6964,51.0749,153.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[45]
47,11.6989,51.0761,153.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[46]
48,11.6998,51.0769,154.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[47]
49,11.7015,51.0781,154.0,agricultural,,rice_plants,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[48]
101,11.7033,51.0787,153.0,agricultural,,rice_plants marsh,,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3,uuid:ef0e5e46-74e5-4d88-8fd3-5d1038b03cc3/non_village/trap[49]
